class_name,accuracy,P_0_S_0,P_0_S_1,P_0_S_2,P_0_S_3,P_0_S_4,P_0_S_5,P_0_S_6,P_0_S_7,P_0_S_8,P_0_S_9,P_0_S_10,P_0_S_11,P_0_S_12,P_0_S_13,P_0_S_14,P_0_S_15,P_0_S_16,P_0_S_17,P_1_S_0,P_1_S_1,P_1_S_2,P_1_S_3,P_1_S_4,P_1_S_5,P_1_S_6,P_1_S_7,P_1_S_8,P_1_S_9,P_1_S_10,P_1_S_11,P_1_S_12,P_1_S_13,P_1_S_14,P_1_S_15,P_1_S_16,P_1_S_17
arranging flowers 7,0.2,0.47903279806772864,0.4360209341049195,0.39104239768981924,0.32541286784807855,0.29574413260221477,0.38923973585764565,0.32240039918422697,0.2903988701423008,0.1798221996466319,0.03954693331420421,0.008683666413277386,0.18367020023763178,0.04556646653711796,0.00972953346023957,0.46331179714202875,0.45915566660563173,0.3136399306337039,0.29930573317209874,0.06550073391298454,0.06861106800834338,0.061990734153985975,0.03749113282561302,0.03417733358417948,0.06155386532247067,0.03352799928908547,0.026160600614547735,0.02325586647937695,0.006111199993640184,0.002122200054426988,0.023687266668180627,0.00935366660108169,0.008617599828044574,0.058971732993920646,0.05788900067607562,0.04068046604941289,0.03766199980477492
biking through snow 22,0.2,0.12604406735499696,0.3463345344593127,0.3123503987908364,0.22311306790808838,0.16986933323095235,0.3116665311098098,0.22472780054608982,0.16272252968947096,0.27631673237284027,0.23343080140550931,0.1931451324423154,0.2809631983935833,0.24642999913891164,0.20857179849818347,0.0946251340130965,0.104246734670798,0.12473193403879802,0.14636179921875397,0.017418533593416215,0.05725373415052888,0.054486066360274955,0.031051733156541982,0.020145733505984153,0.05333179986973602,0.032787400762736806,0.02531519956787427,0.040556066693365575,0.028761666405697665,0.022486599486321212,0.04035426583886146,0.02844293290177981,0.022603665633002926,0.013651599978407224,0.013055866784850758,0.021385132883985844,0.026017266556620594
flying kite 130,0.2,0.15426706776817636,0.29472400182187564,0.2693508642435074,0.1964193978528181,0.14833206780155497,0.26761753164430463,0.1850734652757645,0.1458635318418344,0.22290033807655177,0.1937979324360689,0.15946126794243856,0.22037179969350504,0.19343519893586628,0.1543196691423655,0.13253593315084772,0.1270086662520965,0.16025246702829998,0.13430279740591847,0.040230799519767366,0.06194393269071976,0.056543466869990046,0.03699033290743828,0.027398600032428902,0.05361406702498595,0.032215400400757786,0.023442333136002226,0.04376266631633043,0.032357999541858834,0.02011153387973706,0.04286093257764976,0.03221073311915001,0.020772866384188342,0.03493619981954495,0.0323212662935257,0.03283173286765814,0.02712186667323112
hurdling 160,0.2,0.22855619861483573,0.4840391953786215,0.4422083997090657,0.32635613371531164,0.2456844680627187,0.44273186511993423,0.30483006553649905,0.22091780214309695,0.3951123317718508,0.3353399338086446,0.26860473160743714,0.38970179780324293,0.33719153129259744,0.2690854024887084,0.18617746609250704,0.1907614656845729,0.21339586930274967,0.21773419809341427,0.11783419897953669,0.27526880199611187,0.25244246538480125,0.15321393342614173,0.10903326765497527,0.24900547025005026,0.1388576663722595,0.08692246621151761,0.20705993401855222,0.1651729354987542,0.12523273437023164,0.20269986670762297,0.16041613280971848,0.12153093301554518,0.10302826490874092,0.08452293392121792,0.12655779926776886,0.10145600023269656
lunge 183,0.2,0.5007682652155558,0.5565448651631671,0.5272594629923502,0.4635331377665202,0.4273582622845968,0.5074722679138184,0.37675206568638475,0.33440946473081906,0.4395713317871095,0.47969647013346367,0.4202943386713665,0.4298172004699707,0.47622187550862644,0.4179850691477458,0.43511307303110763,0.38240013764947656,0.37814212877750386,0.3119871307611465,0.028255667496969304,0.0678848018621405,0.06426299870163203,0.0476667333073914,0.04117560017307599,0.06137459993163745,0.03783633258218567,0.028812600090851386,0.04949286743402482,0.048763733394940674,0.04493653210053841,0.046450134155899284,0.04372253334422907,0.038744267434875176,0.022033599116404855,0.021568533086776732,0.03628806622624396,0.03149586613923311
stretching leg 334,0.2,0.4638448012426496,0.4607537958979608,0.393865266887347,0.29863360425432517,0.24732606789072353,0.397334800664584,0.36106993079980226,0.30794699995716407,0.2701792011551558,0.2570927290399869,0.22356146675944327,0.2739012003970642,0.2595897977809112,0.22986993289589883,0.3525902678807577,0.3893764659961064,0.2533550647909443,0.3199088668197394,0.10270886246239144,0.10763140164812408,0.09944493316933514,0.06979853381862243,0.05656653397977351,0.0946578010993699,0.08704079874455928,0.07810133402347563,0.06477133304079376,0.048888466917475074,0.032148467069864274,0.06414893329540888,0.05513446618616582,0.03918320110489925,0.0804490011935433,0.07277246700177592,0.06178633307019871,0.06361633384029071
bending back 20,0.1875,0.302052084484862,0.3713337468604247,0.3257438906696108,0.26071402916477787,0.22168590362080268,0.3267118031862709,0.2734846514163332,0.23946534714040657,0.2521995853167028,0.25707027739534777,0.20066201100746786,0.2598668753893839,0.2754548566208945,0.2172774323779676,0.24729833162079248,0.2619626387829583,0.17514145975311593,0.21424784967054922,0.052754165712330076,0.08926659463387399,0.08401937332107785,0.06037479181256559,0.04675986087544715,0.0821458322754026,0.059882498805721614,0.04962972251180974,0.0743880577913175,0.07665819415719148,0.0650035409427558,0.07296048557592763,0.07699722249578271,0.06866854061683017,0.04232819482839357,0.037379514592596225,0.03946354070988794,0.032701667117782766
clean and jerk 59,0.1836734693877551,0.5998216320219493,0.6667469393152767,0.6127515652714944,0.49635313215709853,0.43558680145107964,0.6180615670340402,0.500755372209614,0.4446472765637092,0.5390180263389537,0.5524790429095834,0.5150483017227276,0.5459483010428294,0.5814189081775898,0.5452366634939804,0.5261396602708467,0.5271738789032917,0.34948904275894155,0.3911539453703935,0.20659122755535608,0.27710823006674545,0.25702571441425764,0.1884232654255264,0.15010503517273735,0.24720598634813923,0.17052313042234402,0.13929931972606652,0.21758959176183562,0.20801904733894633,0.18426727774901458,0.21068952091088908,0.1970842158024003,0.17344272117833695,0.17962265416675682,0.18679748361207993,0.12296407926143431,0.15219149664956697
snowmobiling 324,0.1836734693877551,0.127928435419287,0.2239495255762622,0.19717727533408574,0.11930972760885346,0.07710523929421594,0.1990318360144184,0.13542605472918673,0.09602061302078013,0.14213455706327952,0.08546612245695932,0.06372346990469363,0.1414344901454692,0.09084537540036602,0.06685952458353271,0.11711013785835836,0.1143631966706036,0.10012462730817243,0.10170455816144845,0.016063605757797656,0.030581224380301777,0.027204149632024124,0.014201428881105111,0.009071564679445861,0.02578455773036497,0.013704149868009852,0.009481088058883645,0.01906646239412885,0.012709727569096755,0.009065306112170221,0.01841816360042209,0.012896598586622553,0.009959115475213448,0.014018911404066347,0.014011156669482081,0.011620952322268164,0.012305033983421974
playing guitar 232,0.18,0.5245079956491786,0.48074913242260614,0.39043106880486,0.41222759688695265,0.36492399696509037,0.41923359940052046,0.2831593304753304,0.2232730656464895,0.120747268118461,0.09017126634468633,0.04516013451019923,0.1293464656005303,0.10872166741540036,0.04613159993092219,0.4901989353726308,0.4673340715269248,0.36837486577928064,0.19187446817954373,0.05360406634708247,0.06172793346643448,0.05555886727174124,0.02875853321154912,0.020496799972156688,0.059378000711898,0.0423868003346026,0.032165199829638,0.033196599149703986,0.025681866480906805,0.01728293369412422,0.03340153267631928,0.021204133911430834,0.018142066476245722,0.029941933354238674,0.05005699998537701,0.022055733441809812,0.0443486004491647
whistling 392,0.18,0.42127846780618033,0.23028706549008685,0.19029513407548265,0.08291846814428766,0.05705746627524495,0.1992570656458536,0.08394986691375575,0.05893679891228675,0.02594179995656013,0.001961666665474574,0.0008061333492398264,0.02971926696300506,0.0024479333718617755,0.0008035999779899915,0.4291929303010305,0.4378915969610213,0.2401609315137068,0.29582286661863333,0.04785779956479867,0.026400799422959493,0.02203220010101796,0.010639466943840188,0.008454533189535143,0.02512446611225604,0.015670000396172206,0.0114302668556571,0.00685106645176808,0.0014240666752060255,0.000255266672372818,0.008047999975581966,0.0063759999016920746,0.0027105999931693082,0.04410946631133556,0.049459665971994395,0.026540933335820832,0.03094860005875428
windsurfing 393,0.18,0.11506286713679628,0.2600129296104113,0.23224520116845768,0.17174866888523102,0.14644746732413771,0.22075120019416025,0.11319086551070212,0.08490100075900557,0.19513353329698244,0.1693341347570221,0.13333673230012263,0.18663113214969637,0.16741260297944152,0.13618826718926433,0.1050676015615463,0.08518313385049499,0.14313479921817776,0.08549646704743305,0.009433800301452478,0.01456339937001467,0.018580466656386855,0.0122247332756718,0.010422333183884622,0.015883466561635334,0.00808940010815859,0.00721086658934752,0.008976599959035712,0.00783546677529812,0.006192132963240146,0.007100599756836892,0.004237133373320104,0.002436466677238544,0.008605999941627186,0.004714466630419095,0.011484666708608465,0.00681253324498733
drawing 98,0.16666666666666666,0.05163701373928536,0.03667326520507535,0.03177944330602057,0.02304291624265413,0.011104305703710349,0.03577694483256588,0.025749305700883268,0.013630833233085775,0.009165000069058606,0.003239236072533661,0.0014717361315463977,0.010128819414466207,0.008935277972939528,0.004520138804542109,0.05093583363108339,0.05393354162780775,0.019799652677805472,0.03335749966609809,0.005767291603195998,0.0020164583768281672,0.0016537500439315206,0.0006468750091476574,0.0005111805538439916,0.0029888889033140415,0.0028482639955149758,0.00239250003049771,0.0004270833384038674,0.00033201388290358914,0.0002829166781157255,0.0005124305519792769,0.0011722222208562824,0.0003323611120382944,0.0036571528224481485,0.006028055910331506,0.0013627777507321701,0.00420034712801377
exercising with an exercise ball 120,0.16666666666666666,0.4372391662332747,0.44662562131881717,0.40931791808870094,0.3702161110358106,0.33369361122449237,0.3740281236171721,0.310869790715062,0.28567701266043716,0.2717569435967339,0.29021548509597767,0.21100034622682454,0.26268062806791737,0.2523163914018207,0.19100416771239703,0.35084639028749526,0.3568364607459969,0.3101620854540832,0.23340812555617751,0.0577270819319205,0.0698659026837494,0.0659415284746016,0.04375368079170586,0.03537361156764542,0.068828609643711,0.06435354137172301,0.05120256916516358,0.0477004177076742,0.052501459210697134,0.039666666835546496,0.0479132642876357,0.05146777862579457,0.039942014071986894,0.04356361065473822,0.03928930557332933,0.0435320135568165,0.03819819478783756
golf driving 142,0.16,0.4211247334798176,0.5715773325443271,0.5453391367077828,0.461784662648042,0.42940460275014236,0.5155544029315314,0.38792406522432965,0.33830713426272085,0.4689945310115813,0.5042643322626749,0.4657506646951041,0.4450233327865602,0.4899726009845735,0.46351433174212786,0.397655533460776,0.22854259814222655,0.42232506526311225,0.20590526788830757,0.0793778010716041,0.15852140400807066,0.1405982677906752,0.11427886802355451,0.09182932923634848,0.13875646746953327,0.10535846595962844,0.08503126705686251,0.12799193375408652,0.12173533260226249,0.09031253248055778,0.12299413230915862,0.12019273235201836,0.09360833168725172,0.060872933954993866,0.0654003337363402,0.07565306712736686,0.07752880015671254
playing clarinet 225,0.16,0.6761854716777802,0.6555980705688398,0.6106201316754022,0.48629559539159145,0.4337317999362945,0.602822529410819,0.4745026706377665,0.42896833645502724,0.42547720060348515,0.3918497244303425,0.29915579580416285,0.42624593293269464,0.41003339974880204,0.30733959737916794,0.64424986076355,0.6170177976290384,0.44649866643746705,0.40160740471283596,0.5285727326234181,0.5509086684743564,0.5177300638715426,0.3666897938549518,0.32028213434219355,0.5046262003958225,0.33981133203903835,0.2986067378044128,0.35575587107340484,0.3071817322919767,0.22544219910005733,0.34631733090480166,0.29500059879124174,0.23295499662558242,0.47604859834909435,0.4425433287700017,0.3644766629695892,0.24718899860084056
riding elephant 269,0.16,0.24993660052617395,0.43784619954427073,0.40784413293202726,0.27921053425471,0.19188826696077982,0.4000956641515097,0.25185466686884556,0.16944133224487307,0.2793217305183411,0.18544126930634175,0.13917333205540974,0.2676338644504548,0.1603729323029518,0.11469159979025523,0.22172273081938423,0.21234966592788707,0.24870820036729172,0.19913473129272458,0.11913553317785265,0.2064872028986613,0.1917275305489699,0.11692626469135282,0.07911686695814132,0.1836553983906905,0.09350573260684808,0.06193373337785402,0.11847433347503344,0.07876046659151711,0.056112868592888124,0.11431886730988822,0.057542732679843896,0.04394719997048379,0.101461465571324,0.10313813348809879,0.10256900183359782,0.09171946688493096
skateboarding 306,0.16,0.33887899691263834,0.5557135312398274,0.5108755334218344,0.37160666580200186,0.313765600013733,0.5164186693827311,0.4095277328491212,0.34764553095499673,0.48411073252360004,0.4845881337483725,0.43250946604410806,0.4916227325439453,0.4967577974955242,0.44656126823425274,0.2757686678091684,0.2896392687479655,0.23605499770641317,0.2632482045650482,0.15854413159688316,0.26109760036865864,0.24112446710268653,0.15468593123555185,0.11835786456068355,0.24606079779068638,0.1647745365301768,0.13021300042470293,0.2188931969801585,0.2094238676031431,0.18061613279978433,0.2148816674033801,0.20577040269573532,0.17528426465888813,0.12169046770731608,0.14201673125425973,0.1053726669281721,0.12639246575882035
swimming backstroke 339,0.16,0.19545640018781021,0.28168113377491627,0.2509416629076004,0.15168426783482233,0.10805686811407407,0.23946906492710116,0.11321346553166708,0.08261813259124753,0.15808059851129846,0.1245323985060056,0.10326113220651945,0.1505153337597847,0.12109206750094893,0.10051546668012935,0.177767133808136,0.15144833331902824,0.17064013505180675,0.12043266604344048,0.06191866600066423,0.11391619903246561,0.10884806804656982,0.06906680091917514,0.05073053342700005,0.0993401986643672,0.04846706580420335,0.03532733375281096,0.07467653267184893,0.061054664900402233,0.053909533441066734,0.07043240024099748,0.059522000340620676,0.053708734715729956,0.05313033247490724,0.04915539968311786,0.06213053285479546,0.048519933066765455
waxing back 386,0.16,0.1560003981371721,0.0935010679503282,0.073492199481527,0.04967113289038341,0.03859153321037689,0.08062886581818261,0.0706462666451931,0.0592053987443447,0.021218466434379416,0.013142333200573921,0.004478400082886218,0.022101733393470446,0.013665932997564476,0.004849333149939777,0.11883859877983725,0.14313113093972205,0.07202786730378866,0.11341686613162363,0.03385386838540434,0.02286779960493247,0.01990433358078202,0.019294266171753404,0.019522933516403038,0.022026000427206354,0.025003466981649392,0.022091999598840874,0.010930400214840968,0.008009399989247322,0.002818933182954788,0.012605933629473052,0.007154266764471928,0.0025199333066741624,0.01994013378322125,0.03204433297713597,0.00936446665028731,0.025682600026577712
carrying baby 44,0.14583333333333334,0.6078661061657799,0.45935096750656773,0.3977275644905038,0.32939271322141095,0.2843098631521894,0.3827305525292952,0.2980470820868181,0.25299993123445247,0.16050076373335387,0.08698215368798828,0.02931361139312179,0.16594659890487995,0.08670701387002028,0.03243874978377587,0.5819968005683687,0.5975698616769578,0.36564715239736767,0.35985347294973,0.2814034036795298,0.16858013881991304,0.14228736318958304,0.09669479178885616,0.07315263913815014,0.1505304871872067,0.07261041765411695,0.05229972209781409,0.047786666334917134,0.02011312541112097,0.007963541765283378,0.04725340257424654,0.020324374603935415,0.007894930616021156,0.22730270874169134,0.23374201451738685,0.1630023622719778,0.1441972925555375
cheerleading 55,0.14285714285714285,0.37875904818781386,0.5882048250380018,0.5375829965970954,0.35355203959406634,0.25497523433395797,0.5395204725395254,0.3332627858920974,0.23993673579171804,0.4585831268871723,0.3885096648781478,0.33602748297712426,0.4570029200339804,0.39558646262553676,0.34127210968002974,0.33875959013138923,0.35259870298865714,0.2568964665357758,0.2743341512380002,0.27224122047424326,0.47379074766927853,0.4275495293756731,0.25335727832755267,0.16561578500331664,0.42621972294283567,0.236305782377061,0.16081231353690426,0.3597610215832587,0.3001889118339334,0.26068408014518873,0.35685088295109424,0.3031574806844702,0.2625516327414789,0.23437476263565277,0.24699959129703283,0.19173734326194342,0.198085508233025
headbanging 149,0.14285714285714285,0.3056045596615797,0.322305988584246,0.27888353771092933,0.183191836190467,0.14002013474500102,0.2727799305786081,0.1786921744362838,0.12768551147004373,0.10096693968818501,0.04812687111042796,0.026228503398343806,0.10038040791112349,0.043288502925816846,0.02271795953009404,0.276923741126547,0.28203775152868155,0.18606040607504293,0.20420768742658654,0.11216673378332133,0.146531699615575,0.12617238091165514,0.0742202721602049,0.054704966230355985,0.12928986396311096,0.07029619062737544,0.046062381617015334,0.05248537433542767,0.024135374199269578,0.01342421802077569,0.05140673537364826,0.024441021551587144,0.015668843646540122,0.09688516858280916,0.10066666667457344,0.0776275516620704,0.07718088527317761
baby waking up 10,0.14,0.24857833329041804,0.0891165327956279,0.07475433344244956,0.043172398913900054,0.03247006523609161,0.08287706774125496,0.05170780045439799,0.04427346804936727,0.009562533192584915,0.004904866718252499,0.006307933437824249,0.010889800060292085,0.003857533297936122,0.0022008667290210723,0.2536847997744878,0.2507804661671321,0.12836053001681957,0.14400886424034837,0.020392399512231346,0.007579466613878805,0.0101692000195384,0.009107000554601351,0.008302933451533318,0.008008466604848701,0.005101933466643095,0.004103266622622808,0.000671666673819224,0.00039933331931630775,0.0006599999869863192,0.0007726666716237865,0.0006817999949057897,0.0005198666900396347,0.024555133200685177,0.018431733655929563,0.014541933124264076,0.013744999881833793
cooking sausages 73,0.14,0.1925636691570282,0.1463501341799895,0.13278873394727708,0.10394093432972827,0.09923666556328534,0.12285899574756623,0.07943646648103991,0.06779786752661068,0.04530606642067433,0.0084024666386346,0.002221600016951561,0.04236073330144086,0.006290066676338515,0.0020488667038579783,0.1678927318414053,0.17668506519794464,0.09986140174070995,0.11376926650603615,0.04612653280695281,0.035430067724486196,0.032254533200462655,0.02239346730411053,0.02185313326021035,0.03084419926454624,0.02306133451983332,0.02015186624626319,0.012061400004227956,0.004167733164876698,0.0009307999978462854,0.012506466921170557,0.004178799944122633,0.00043726666073004415,0.044029666531085976,0.04522760181228319,0.027151334857443962,0.020679333048065508
dining 91,0.14,0.5134496682484947,0.5045716031392414,0.4502344669024151,0.3206474658330281,0.25727033240795133,0.45914659868876134,0.34352766960461945,0.2587287359873453,0.21478893247445424,0.08000146662145853,0.043565265976389246,0.21920453279813135,0.09244046776741746,0.04907619999473295,0.46362820005416866,0.49235973218282053,0.26997640086809793,0.3526952659289042,0.3348858694737157,0.3629275964180628,0.3292764683683713,0.20796700030167894,0.14878612980395556,0.33311413362026215,0.22129460138330864,0.1561459315513571,0.15166979850133258,0.04179833356936774,0.018042266832043727,0.15196479802876708,0.04751200021207333,0.01966053373068571,0.2723912678549687,0.29767666339079546,0.18564927099545792,0.24014459992249815
high jump 151,0.14,0.26732700176239016,0.43032067031860344,0.3980931351979573,0.2983247328440348,0.23615593117078146,0.40034666544596353,0.2929240004221599,0.22671620165507,0.3709223333994547,0.3341368695576986,0.2733975329319636,0.3732238698681195,0.3387748631974062,0.27979526627063755,0.2319798011620839,0.22824560266335803,0.19856993638674414,0.19418760271072386,0.12252573321362334,0.24236553421020507,0.22221986825466153,0.14542540070613225,0.1033028664464752,0.22048746825456622,0.1442730001151562,0.10441846794585385,0.20553260000149404,0.1754260668039322,0.13847620014101267,0.20280306713183724,0.17590786861280602,0.1420583997607231,0.10394740071594713,0.10128093401491642,0.09728726752201716,0.09818546593785288
marching 192,0.14,0.3539803311824798,0.6046317337493103,0.562589933045705,0.3675370015839735,0.2779684005712469,0.5565630663971106,0.34901313201785095,0.24658826291610805,0.4663119320750237,0.40012200457801433,0.3434372001503905,0.46461573446393023,0.40262886582613,0.3455529945522546,0.32133126988112926,0.29811040206750233,0.2952275980909665,0.2332966022451719,0.2745888662834963,0.5117835306247077,0.46441146563092867,0.25606906644801297,0.17895213173230487,0.46166666613717866,0.25166500326494373,0.17115953251570462,0.376951397550106,0.3139038015564283,0.250022265085578,0.3745090675532816,0.31800613230715186,0.2589976028273503,0.2445178003529708,0.22979227012197176,0.22246412969479956,0.1884270645240943
throwing axe 356,0.14,0.20485553204417228,0.472964534085989,0.42818946488499643,0.2954536047399043,0.23841719863414762,0.427008130657673,0.31135693341890963,0.24063706757624942,0.30704306546847027,0.27421666646897797,0.20355846775149303,0.30563466660181676,0.2846022644807895,0.21341753253638754,0.15462200140953064,0.15078993426760037,0.28129320001602176,0.2854743971387545,0.06825253435224295,0.1801415338183443,0.16675113256374996,0.10905873396893341,0.0757813997241358,0.16408460136850675,0.10416873154242832,0.06993646738330525,0.11047466686417659,0.0883296682536602,0.06383986591001352,0.11155399845689537,0.09029446641777954,0.06114200071642797,0.046811932572225726,0.05188359875778356,0.10850853276302416,0.11024053088625273
